baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
110.966,75.850,730.779,390.698,1.499,1.609,3.530,3.789,3.660,1.725,4.453,0.088,0.094,0.109,0.116,0.257,0.273,0.187,11
113.237,74.614,622.027,421.291,1.333,1.901,3.139,4.476,3.807,1.493,3.817,0.068,0.097,0.085,0.117,0.200,0.276,0.170,11
116.648,78.848,586.515,491.350,1.681,1.358,3.959,3.197,3.578,1.472,4.166,0.089,0.072,0.105,0.087,0.248,0.204,0.161,11
113.784,76.515,563.487,524.069,1.290,1.383,3.038,3.257,3.148,1.453,5.291,0.089,0.096,0.101,0.109,0.239,0.256,0.175,11
111.772,73.059,103.015,594.984,2.198,2.050,5.177,4.828,5.002,3.781,4.124,0.110,0.102,0.196,0.188,0.462,0.442,0.320,11
109.245,72.569,931.252,157.500,1.639,2.091,3.860,4.924,4.392,1.858,3.153,0.069,0.090,0.101,0.124,0.239,0.292,0.188,11
110.601,168.478,957.726,184.803,1.330,2.302,3.132,5.420,4.276,3.304,6.813,0.059,0.165,0.078,0.186,0.183,0.437,0.237,11
107.840,71.968,696.742,209.000,2.104,1.706,4.955,4.017,4.486,1.604,2.575,0.074,0.059,0.106,0.088,0.249,0.207,0.162,11
97.422,79.098,595.465,430.400,2.076,2.809,4.888,6.615,5.751,4.778,5.119,0.113,0.201,0.208,0.326,0.489,0.767,0.455,11
107.499,74.890,811.528,444.247,1.817,1.585,4.280,3.732,4.006,1.800,3.902,0.094,0.082,0.120,0.107,0.283,0.251,0.189,11
117.567,69.396,106.781,538.149,1.743,1.400,4.104,3.297,3.701,1.680,4.340,0.109,0.087,0.132,0.109,0.311,0.257,0.202,11
116.562,65.898,771.024,478.380,2.279,1.954,5.367,4.601,4.984,4.645,5.887,0.196,0.159,0.314,0.264,0.740,0.622,0.483,11
110.480,72.393,498.625,486.714,2.780,1.893,6.547,4.458,5.503,4.006,4.264,0.144,0.091,0.249,0.182,0.586,0.428,0.363,11
114.568,164.490,870.821,187.897,1.948,1.868,4.588,4.399,4.493,4.611,9.912,0.116,0.118,0.149,0.157,0.351,0.370,0.255,11
117.379,70.351,796.206,446.581,2.011,1.257,4.736,2.959,3.848,1.171,3.115,0.089,0.055,0.106,0.068,0.249,0.161,0.148,11
99.274,75.777,768.891,479.414,3.235,2.291,7.617,5.394,6.505,6.212,5.762,0.283,0.126,0.465,0.267,1.095,0.629,0.631,11
112.849,66.440,336.613,469.912,1.980,2.251,4.664,5.302,4.983,3.279,3.767,0.100,0.115,0.180,0.195,0.424,0.460,0.313,11
105.154,68.768,846.405,480.827,1.493,2.216,3.516,5.219,4.367,2.099,4.170,0.088,0.136,0.120,0.178,0.282,0.419,0.252,11
96.445,81.617,608.482,482.287,2.953,2.481,6.954,5.842,6.398,4.407,4.139,0.107,0.092,0.213,0.201,0.502,0.473,0.345,11
107.881,65.854,440.078,519.912,1.466,1.592,3.452,3.748,3.600,2.124,5.687,0.126,0.137,0.156,0.167,0.366,0.394,0.269,11
111.190,66.714,595.344,158.467,1.565,1.553,3.684,3.658,3.671,1.285,3.315,0.078,0.077,0.096,0.095,0.225,0.224,0.159,11
113.619,64.273,455.189,544.347,1.416,1.725,3.335,4.061,3.698,1.392,3.596,0.079,0.096,0.099,0.117,0.232,0.276,0.180,11
111.654,67.273,98.154,544.710,1.685,1.305,3.967,3.072,3.520,1.994,5.865,0.147,0.113,0.173,0.136,0.406,0.321,0.259,11
108.679,177.722,888.558,581.092,1.884,1.464,4.436,3.447,3.941,1.595,4.556,0.061,0.037,0.075,0.044,0.176,0.103,0.102,11
105.680,65.036,331.701,182.954,2.493,2.308,5.870,5.434,5.652,4.304,4.277,0.129,0.123,0.246,0.245,0.580,0.577,0.409,11
99.643,68.549,933.018,192.308,2.333,2.277,5.493,5.361,5.427,3.284,3.456,0.103,0.096,0.191,0.175,0.449,0.413,0.305,11
116.826,63.913,314.198,428.569,1.600,2.161,3.768,5.089,4.429,1.758,3.022,0.073,0.101,0.107,0.139,0.252,0.327,0.206,11
111.169,63.152,587.539,557.580,1.468,2.092,3.457,4.926,4.192,2.030,4.201,0.096,0.138,0.129,0.177,0.304,0.417,0.258,11
119.265,65.777,551.414,86.455,1.935,1.517,4.557,3.572,4.064,1.446,3.035,0.089,0.069,0.114,0.092,0.268,0.218,0.173,11
108.854,61.867,548.674,101.220,1.820,1.877,4.287,4.421,4.354,2.254,3.774,0.109,0.112,0.156,0.159,0.367,0.374,0.262,11
104.504,68.457,888.804,283.461,2.491,2.506,5.865,5.900,5.883,6.079,5.368,0.126,0.130,0.298,0.306,0.702,0.719,0.503,11
124.506,52.501,0.842,473.015,1.322,1.470,3.114,3.463,3.288,2.056,5.589,0.191,0.154,0.235,0.184,0.553,0.433,0.351,11
102.577,74.008,59.447,565.393,2.439,3.483,5.743,8.201,6.972,9.458,8.214,0.147,0.321,0.388,0.632,0.913,1.488,0.873,11
115.463,61.154,114.908,619.325,2.564,1.700,6.038,4.004,5.021,3.012,4.017,0.160,0.101,0.241,0.172,0.569,0.405,0.349,11
104.330,113.516,564.354,888.315,2.582,1.700,6.080,4.004,5.042,2.282,3.931,0.165,0.059,0.191,0.081,0.449,0.190,0.244,11
77.091,87.947,552.035,70.198,3.751,3.703,8.834,8.720,8.777,16.553,14.957,0.153,0.141,0.644,0.619,1.517,1.459,1.052,11
99.706,152.600,625.652,205.507,1.603,1.629,3.774,3.836,3.805,0.905,2.664,0.028,0.028,0.033,0.034,0.079,0.079,0.056,11
103.223,72.959,595.236,430.438,1.833,3.896,4.317,9.174,6.746,4.703,5.015,0.107,0.547,0.203,0.642,0.478,1.512,0.793,11
111.521,58.941,755.343,463.355,1.802,2.043,4.244,4.811,4.528,2.601,3.852,0.113,0.129,0.174,0.191,0.411,0.451,0.305,11
109.736,59.554,758.478,469.665,2.525,1.817,5.947,4.278,5.112,3.412,4.154,0.165,0.113,0.263,0.200,0.620,0.471,0.389,11
120.179,64.427,411.557,515.617,1.451,1.592,3.417,3.749,3.583,1.845,5.099,0.115,0.126,0.139,0.151,0.327,0.357,0.242,11
107.425,59.594,893.875,600.185,1.905,2.227,4.486,5.245,4.866,3.197,3.843,0.112,0.133,0.196,0.218,0.462,0.514,0.346,11
112.458,113.297,138.597,622.077,1.957,2.214,4.609,5.213,4.911,3.149,5.734,0.099,0.129,0.135,0.176,0.317,0.414,0.260,11
97.844,62.749,94.165,631.806,2.006,2.094,4.724,4.932,4.828,2.421,3.194,0.096,0.099,0.155,0.156,0.365,0.368,0.259,11
101.897,59.519,637.563,157.804,2.234,1.884,5.261,4.436,4.848,2.509,3.447,0.122,0.102,0.185,0.163,0.436,0.383,0.290,11
101.264,67.941,606.338,454.945,2.828,2.286,6.660,5.382,6.021,4.799,4.703,0.149,0.119,0.284,0.250,0.668,0.590,0.446,11
105.966,59.298,784.125,461.098,1.813,1.273,4.268,2.997,3.632,1.339,3.795,0.116,0.081,0.136,0.099,0.321,0.232,0.198,11
101.068,73.943,59.796,565.415,2.968,2.891,6.989,6.808,6.898,9.315,8.263,0.236,0.236,0.501,0.510,1.181,1.200,0.842,11
99.544,68.501,113.220,577.953,3.260,2.353,7.676,5.540,6.608,6.431,5.503,0.134,0.086,0.351,0.274,0.827,0.645,0.524,11
100.411,69.694,50.529,588.320,3.129,2.765,7.367,6.511,6.939,9.229,7.952,0.155,0.133,0.452,0.419,1.065,0.986,0.726,11
100.671,164.343,871.013,187.974,2.537,1.926,5.973,4.534,5.254,6.288,10.669,0.167,0.131,0.228,0.188,0.536,0.443,0.348,11
92.643,71.740,794.217,270.418,2.848,2.754,6.707,6.484,6.596,3.957,3.468,0.090,0.078,0.212,0.188,0.499,0.442,0.333,11
109.438,96.456,796.574,399.652,2.376,1.666,5.594,3.922,4.758,2.843,5.858,0.161,0.099,0.210,0.130,0.494,0.306,0.291,11
108.519,60.467,385.732,426.359,2.281,1.421,5.371,3.346,4.359,1.211,2.436,0.091,0.055,0.118,0.076,0.277,0.180,0.165,11
84.856,83.806,526.983,496.584,3.530,3.265,8.313,7.689,8.001,15.420,13.771,0.125,0.117,0.581,0.561,1.369,1.321,0.951,11
90.176,71.815,631.809,564.410,3.669,2.492,8.639,5.869,7.254,6.366,5.500,0.170,0.082,0.395,0.257,0.930,0.606,0.555,11
108.706,59.382,80.666,595.615,2.354,1.944,5.544,4.578,5.061,2.886,3.545,0.131,0.105,0.211,0.179,0.497,0.421,0.326,11
107.526,56.125,620.183,390.711,1.946,1.900,4.581,4.475,4.528,2.318,3.505,0.117,0.115,0.173,0.172,0.408,0.406,0.288,11
109.631,66.242,789.528,481.311,3.174,1.987,7.474,4.679,6.077,4.860,4.682,0.181,0.098,0.343,0.225,0.808,0.531,0.484,11
106.478,182.354,175.795,175.873,1.803,1.745,4.245,4.110,4.178,1.764,4.696,0.048,0.046,0.059,0.057,0.140,0.135,0.097,11
120.088,54.649,579.658,187.138,1.569,1.885,3.695,4.438,4.067,2.109,4.234,0.120,0.145,0.164,0.190,0.385,0.447,0.295,11
108.466,57.603,618.596,187.842,3.328,1.837,7.837,4.326,6.082,3.311,3.946,0.220,0.102,0.363,0.185,0.854,0.435,0.479,11
102.441,89.969,437.281,454.137,2.918,1.785,6.871,4.203,5.537,2.921,4.101,0.276,0.080,0.312,0.120,0.736,0.283,0.394,11
104.699,60.538,308.841,559.348,1.967,3.134,4.631,7.379,6.005,3.913,4.292,0.110,0.202,0.212,0.342,0.499,0.805,0.473,11
112.872,55.124,171.015,591.821,2.056,1.946,4.842,4.582,4.712,3.682,4.676,0.164,0.154,0.266,0.257,0.626,0.605,0.435,11
92.707,66.583,342.474,124.005,2.419,3.490,5.696,8.218,6.957,5.175,4.513,0.080,0.149,0.232,0.337,0.545,0.794,0.482,11
107.243,53.839,781.631,428.778,1.664,1.692,3.919,3.983,3.951,1.293,2.726,0.084,0.085,0.110,0.112,0.260,0.263,0.185,11
102.668,65.035,450.098,490.150,3.115,2.146,7.335,5.054,6.194,3.174,3.121,0.114,0.073,0.217,0.159,0.510,0.374,0.316,11
118.218,53.287,637.227,495.203,1.742,1.304,4.102,3.072,3.587,1.313,3.741,0.122,0.091,0.144,0.111,0.340,0.261,0.214,11
119.366,54.901,316.656,582.142,1.596,1.971,3.758,4.641,4.199,1.828,3.405,0.097,0.121,0.137,0.162,0.322,0.380,0.249,11
115.846,54.180,382.852,586.034,1.985,2.269,4.675,5.343,5.009,2.528,3.149,0.106,0.120,0.178,0.192,0.420,0.453,0.309,11
85.876,74.359,25.539,601.459,3.216,3.223,7.573,7.590,7.582,6.556,5.687,0.104,0.129,0.297,0.347,0.700,0.818,0.538,11
115.514,54.221,594.269,326.408,2.269,2.007,5.343,4.726,5.035,2.744,3.103,0.116,0.102,0.200,0.184,0.470,0.433,0.320,11
84.425,77.597,489.392,890.440,3.668,3.073,8.639,7.236,7.937,9.232,8.188,0.102,0.076,0.408,0.349,0.961,0.821,0.632,11
116.032,55.350,610.094,172.410,1.076,1.174,2.535,2.764,2.650,3.129,15.596,0.304,0.331,0.326,0.356,0.768,0.839,0.569,11
115.084,48.790,247.053,487.944,1.826,2.851,4.300,6.713,5.507,3.206,3.641,0.116,0.216,0.217,0.347,0.512,0.818,0.482,11
107.138,51.505,312.040,451.798,2.515,1.540,5.923,3.626,4.775,1.917,3.094,0.148,0.087,0.206,0.133,0.486,0.314,0.289,11
101.114,55.161,107.884,463.632,3.191,2.227,7.515,5.245,6.380,3.414,3.114,0.120,0.076,0.256,0.192,0.602,0.452,0.376,11
99.847,68.312,616.983,540.159,3.750,2.909,8.831,6.851,7.841,10.251,8.996,0.165,0.098,0.563,0.427,1.326,1.006,0.832,11
120.911,47.676,337.705,142.115,1.941,1.175,4.571,2.767,3.669,2.589,7.729,0.314,0.189,0.365,0.226,0.859,0.533,0.506,11
118.938,155.517,176.002,175.381,1.793,2.644,4.223,6.227,5.225,3.509,7.936,0.086,0.400,0.109,0.340,0.256,0.802,0.421,11
111.177,53.813,943.603,190.532,2.932,1.567,6.903,3.690,5.296,2.489,3.857,0.255,0.105,0.349,0.159,0.823,0.375,0.452,11
110.299,215.981,243.665,449.244,1.414,1.386,3.329,3.265,3.297,1.413,5.339,0.035,0.034,0.039,0.038,0.092,0.091,0.065,11
116.421,50.160,624.646,507.284,1.772,1.267,4.173,2.982,3.578,1.194,3.497,0.123,0.088,0.145,0.106,0.340,0.249,0.211,11
103.037,123.398,266.328,571.268,2.209,1.586,5.201,3.734,4.467,2.193,4.985,0.146,0.064,0.170,0.080,0.399,0.188,0.221,11
120.091,109.372,380.544,605.305,1.372,1.449,3.231,3.411,3.321,2.701,9.967,0.124,0.132,0.139,0.150,0.328,0.353,0.241,11
92.212,56.716,864.851,641.104,3.173,2.932,7.472,6.904,7.188,7.694,6.654,0.173,0.154,0.482,0.454,1.134,1.068,0.779,11
96.946,56.393,578.298,150.270,3.777,2.626,8.893,6.183,7.538,7.097,6.248,0.177,0.108,0.500,0.371,1.177,0.873,0.733,11
108.725,60.505,613.431,375.630,2.413,3.242,5.682,7.634,6.658,6.274,5.844,0.174,0.445,0.352,0.665,0.829,1.566,0.886,11
115.159,178.256,365.277,381.371,1.677,1.282,3.949,3.019,3.484,2.066,7.277,0.070,0.051,0.082,0.058,0.193,0.137,0.118,11
103.356,140.788,798.014,382.527,1.796,1.890,4.229,4.451,4.340,1.807,4.398,0.059,0.059,0.076,0.074,0.179,0.175,0.125,11
95.329,205.587,903.246,502.700,1.746,1.588,4.111,3.739,3.925,1.422,4.119,0.036,0.032,0.044,0.038,0.102,0.089,0.068,11
118.901,83.750,919.450,197.648,1.568,1.881,3.691,4.429,4.060,2.112,5.555,0.102,0.129,0.124,0.161,0.291,0.379,0.239,11
124.361,47.117,613.177,376.087,1.763,2.421,4.151,5.701,4.926,4.663,6.450,0.224,0.338,0.361,0.508,0.851,1.196,0.734,11
102.427,188.615,829.593,470.100,1.619,1.461,3.812,3.441,3.626,1.244,4.160,0.042,0.032,0.052,0.036,0.121,0.085,0.074,11
122.096,46.794,282.386,479.940,1.700,1.925,4.002,4.533,4.268,2.064,3.568,0.127,0.144,0.183,0.201,0.430,0.472,0.319,11
99.762,45.491,445.362,529.187,2.349,2.773,5.531,6.529,6.030,4.029,4.167,0.183,0.216,0.350,0.381,0.823,0.898,0.609,11
111.330,46.331,289.667,544.672,1.609,1.222,3.790,2.878,3.334,1.687,5.629,0.195,0.148,0.224,0.172,0.527,0.406,0.332,11
117.871,113.175,266.336,571.254,1.824,1.407,4.296,3.312,3.804,1.982,6.521,0.123,0.080,0.149,0.091,0.352,0.215,0.206,11
88.649,69.497,382.254,392.193,3.287,3.776,7.740,8.891,8.316,8.033,7.536,0.163,0.555,0.415,0.807,0.978,1.901,1.069,11
95.851,51.180,603.279,427.965,3.127,2.386,7.363,5.618,6.490,4.127,3.536,0.125,0.082,0.308,0.241,0.726,0.568,0.461,11
93.244,93.548,820.031,442.578,2.403,3.262,5.659,7.682,6.671,3.503,3.417,0.072,0.185,0.137,0.257,0.322,0.605,0.343,11
114.154,49.533,570.166,507.187,2.243,2.665,5.281,6.275,5.778,4.112,3.662,0.110,0.136,0.267,0.300,0.629,0.706,0.473,11
117.432,103.018,133.114,153.009,3.534,1.429,8.321,3.366,5.844,3.495,6.609,0.641,0.090,0.575,0.123,1.354,0.290,0.693,11
93.384,62.295,851.835,282.341,2.910,4.406,6.852,10.375,8.614,9.233,8.153,0.125,0.521,0.437,0.915,1.030,2.154,1.194,11
125.540,108.397,412.519,462.317,1.421,1.203,3.346,2.832,3.089,2.560,10.513,0.137,0.116,0.152,0.128,0.359,0.300,0.234,11
99.430,47.222,893.789,517.886,2.372,2.221,5.585,5.230,5.408,2.638,3.097,0.148,0.131,0.247,0.221,0.582,0.521,0.390,11
105.262,43.118,58.510,588.598,3.410,1.733,8.031,4.080,6.055,3.804,4.641,0.362,0.152,0.600,0.276,1.413,0.650,0.778,11
93.541,70.477,618.575,188.054,3.808,2.426,8.967,5.713,7.340,5.626,4.894,0.337,0.093,0.520,0.241,1.224,0.567,0.674,11
100.053,55.960,610.734,373.928,2.925,3.948,6.887,9.298,8.092,8.996,7.911,0.297,0.568,0.656,0.934,1.545,2.200,1.344,11
108.256,40.527,316.815,443.440,1.651,1.627,3.888,3.830,3.859,1.938,4.368,0.177,0.175,0.228,0.225,0.536,0.529,0.377,11
111.566,92.553,744.836,452.299,2.665,1.632,6.276,3.842,5.059,2.710,5.215,0.162,0.088,0.215,0.119,0.507,0.280,0.289,11
115.395,51.669,488.569,456.486,3.515,2.095,8.277,4.934,6.606,2.958,2.776,0.194,0.077,0.329,0.175,0.775,0.411,0.439,11
86.218,68.761,469.617,461.104,4.620,2.920,10.880,6.875,8.877,7.224,6.502,0.172,0.087,0.495,0.319,1.165,0.752,0.693,11
116.576,53.571,308.831,559.512,1.626,2.154,3.828,5.073,4.451,2.314,4.879,0.144,0.208,0.186,0.275,0.438,0.647,0.391,11
117.585,47.471,166.163,588.023,1.055,1.283,2.485,3.021,2.753,1.514,7.129,0.159,0.193,0.172,0.209,0.405,0.492,0.319,11
98.063,45.046,97.631,876.311,1.320,1.267,3.108,2.985,3.046,1.002,3.892,0.114,0.109,0.128,0.123,0.301,0.289,0.209,11
101.405,98.708,102.813,146.450,2.631,1.953,6.196,4.599,5.397,1.876,2.778,0.148,0.054,0.172,0.077,0.405,0.182,0.222,11
107.363,47.391,626.372,147.248,2.376,3.621,5.595,8.526,7.061,6.009,5.218,0.116,0.223,0.364,0.542,0.858,1.276,0.769,11
100.584,71.468,888.669,283.791,2.924,2.299,6.885,5.415,6.150,2.893,3.747,0.192,0.148,0.265,0.220,0.624,0.517,0.405,11
108.772,108.739,736.553,404.354,2.367,1.685,5.574,3.967,4.771,1.721,3.499,0.084,0.053,0.110,0.070,0.260,0.165,0.154,11
91.439,58.557,137.497,576.911,3.332,3.417,7.847,8.046,7.946,7.229,6.291,0.146,0.219,0.420,0.540,0.988,1.271,0.805,11
91.941,60.662,38.093,612.431,3.900,3.932,9.184,9.258,9.221,10.929,9.864,0.168,0.189,0.639,0.676,1.504,1.591,1.095,11
101.845,47.452,473.730,889.415,2.648,2.652,6.235,6.245,6.240,4.542,4.169,0.178,0.163,0.378,0.343,0.890,0.807,0.601,11
104.233,38.847,343.698,91.902,2.265,2.238,5.332,5.271,5.302,3.097,3.495,0.177,0.183,0.304,0.323,0.717,0.761,0.523,11
100.440,54.281,127.397,151.512,3.385,2.871,7.970,6.760,7.365,7.380,6.496,0.306,0.234,0.612,0.533,1.441,1.254,0.955,11
107.359,152.125,873.127,280.971,1.889,1.445,4.449,3.403,3.926,1.502,4.550,0.090,0.043,0.101,0.050,0.238,0.118,0.133,11
105.595,66.889,889.052,283.484,2.077,3.085,4.890,7.264,6.077,2.568,3.548,0.114,0.199,0.175,0.275,0.413,0.647,0.384,11
95.616,45.937,785.246,330.410,4.052,2.442,9.541,5.750,7.645,4.309,4.066,0.433,0.155,0.658,0.334,1.550,0.786,0.869,11
102.171,39.415,21.386,402.420,1.662,2.233,3.913,5.257,4.585,1.706,2.786,0.112,0.155,0.167,0.217,0.392,0.510,0.322,11
106.131,100.510,837.755,445.252,1.710,2.122,4.027,4.997,4.512,1.539,3.409,0.058,0.118,0.072,0.138,0.170,0.325,0.183,11
105.987,61.296,488.095,456.230,3.344,2.382,7.874,5.609,6.742,3.750,3.685,0.276,0.119,0.397,0.228,0.934,0.538,0.539,11
108.803,41.342,258.247,469.451,3.392,1.813,7.987,4.269,6.128,3.123,3.433,0.254,0.116,0.448,0.232,1.054,0.547,0.594,11
108.615,41.717,418.202,484.949,1.991,1.795,4.689,4.226,4.458,1.771,2.831,0.133,0.118,0.192,0.174,0.452,0.409,0.305,11
96.061,57.645,607.464,484.390,3.743,3.392,8.814,7.987,8.400,7.146,6.344,0.314,0.409,0.604,0.697,1.421,1.640,1.085,11
74.322,83.442,888.091,566.041,4.627,4.348,10.895,10.239,10.567,18.576,17.525,0.126,0.117,0.786,0.754,1.850,1.775,1.282,11
83.222,74.369,541.922,895.081,4.361,3.679,10.270,8.663,9.467,9.642,8.625,0.195,0.200,0.550,0.550,1.295,1.295,0.916,11
112.311,88.301,544.540,135.846,2.006,1.483,4.724,3.493,4.109,1.498,3.968,0.121,0.066,0.147,0.079,0.347,0.187,0.197,11
99.744,37.730,165.365,187.781,1.713,1.305,4.034,3.072,3.553,1.216,3.533,0.160,0.122,0.189,0.147,0.444,0.346,0.282,11
119.253,38.768,383.056,392.533,2.060,3.133,4.851,7.378,6.115,3.997,4.222,0.171,0.289,0.342,0.510,0.805,1.200,0.723,11
107.324,271.512,14.264,405.949,1.412,1.446,3.325,3.406,3.366,1.286,4.872,0.025,0.026,0.028,0.030,0.066,0.071,0.049,11
111.107,44.466,741.920,432.602,2.691,2.452,6.336,5.773,6.055,3.700,3.197,0.114,0.103,0.283,0.269,0.667,0.634,0.460,11
102.222,92.507,332.517,485.962,2.266,1.903,5.336,4.482,4.909,1.482,2.566,0.093,0.052,0.120,0.069,0.283,0.163,0.163,11
109.207,46.141,290.427,512.694,2.137,4.242,5.033,9.988,7.511,3.765,3.458,0.097,0.376,0.238,0.596,0.560,1.404,0.756,11
111.824,85.502,619.574,521.614,1.372,1.979,3.230,4.659,3.945,1.488,4.360,0.069,0.129,0.081,0.157,0.190,0.370,0.208,11
114.714,37.419,871.958,531.280,1.989,2.194,4.685,5.167,4.926,2.697,3.099,0.148,0.165,0.264,0.283,0.622,0.666,0.456,11
111.627,117.926,527.641,901.332,1.470,1.656,3.462,3.899,3.680,1.013,3.216,0.040,0.045,0.046,0.054,0.109,0.127,0.084,11
97.124,54.200,554.308,71.328,4.862,2.655,11.448,6.252,8.850,6.101,5.404,0.590,0.107,0.850,0.335,2.001,0.789,1.076,11
98.547,34.417,55.896,156.257,1.292,1.641,3.042,3.865,3.454,0.804,2.456,0.092,0.117,0.110,0.137,0.258,0.322,0.206,11
111.416,92.268,796.715,365.880,2.259,2.027,5.321,4.772,5.046,1.565,2.687,0.110,0.058,0.135,0.077,0.318,0.182,0.183,11
95.152,49.920,739.899,416.866,2.788,4.021,6.565,9.469,8.017,7.264,6.419,0.128,0.233,0.440,0.621,1.037,1.463,0.897,11
109.554,76.692,5.455,421.579,2.449,1.679,5.767,3.955,4.861,2.802,4.407,0.220,0.094,0.275,0.136,0.647,0.320,0.361,11
113.069,66.875,314.270,428.620,1.768,2.169,4.164,5.106,4.635,1.828,3.775,0.100,0.126,0.133,0.166,0.312,0.391,0.250,11
114.082,72.296,811.552,444.324,1.555,1.415,3.662,3.333,3.498,1.338,4.429,0.095,0.086,0.111,0.098,0.261,0.231,0.174,11
96.102,53.137,287.276,536.263,3.334,3.049,7.850,7.180,7.515,6.282,5.445,0.148,0.108,0.444,0.365,1.044,0.860,0.676,11
83.308,67.678,312.155,537.146,3.842,4.281,9.048,10.081,9.565,11.297,10.342,0.125,0.153,0.566,0.621,1.332,1.461,0.989,11
102.479,50.912,882.926,550.038,3.065,3.880,7.218,9.136,8.177,11.552,10.283,0.130,0.217,0.644,0.834,1.516,1.964,1.240,11
99.477,114.129,447.123,565.046,2.286,1.944,5.382,4.578,4.980,1.349,2.618,0.061,0.048,0.080,0.065,0.189,0.152,0.121,11
99.831,41.688,388.156,575.781,3.592,2.777,8.458,6.540,7.499,5.039,4.569,0.238,0.211,0.524,0.486,1.233,1.144,0.841,11
111.863,36.096,832.459,605.156,1.388,2.082,3.268,4.904,4.086,1.713,3.990,0.150,0.232,0.194,0.291,0.456,0.685,0.411,11
100.655,180.860,846.917,630.799,1.513,1.371,3.564,3.228,3.396,1.082,4.025,0.034,0.030,0.039,0.034,0.093,0.080,0.061,11
101.188,373.640,365.265,381.067,1.473,1.376,3.469,3.239,3.354,1.439,4.563,0.018,0.017,0.021,0.020,0.049,0.046,0.034,15
101.875,322.438,848.936,172.278,1.711,1.440,4.029,3.391,3.710,2.529,6.401,0.034,0.028,0.042,0.036,0.098,0.084,0.065,15
105.914,300.524,600.831,370.606,1.643,1.399,3.869,3.295,3.582,2.428,6.707,0.037,0.031,0.044,0.038,0.104,0.090,0.068,15
103.368,290.706,305.976,470.451,1.481,1.420,3.488,3.343,3.416,1.416,4.315,0.022,0.021,0.026,0.025,0.061,0.059,0.042,15
103.425,255.817,334.595,147.907,1.725,1.732,4.063,4.078,4.071,3.125,6.064,0.041,0.041,0.055,0.055,0.129,0.130,0.092,15
105.949,203.084,798.619,377.027,1.655,1.556,3.897,3.663,3.780,2.882,6.845,0.056,0.052,0.070,0.067,0.165,0.157,0.114,15
110.969,148.862,553.745,528.918,1.627,1.579,3.832,3.717,3.775,1.984,4.694,0.051,0.050,0.065,0.063,0.153,0.149,0.107,15
101.271,145.064,920.366,201.185,1.666,1.492,3.922,3.513,3.718,1.670,4.173,0.048,0.043,0.059,0.054,0.139,0.127,0.094,15
116.687,136.691,99.255,827.168,1.569,1.461,3.694,3.441,3.567,2.412,6.619,0.076,0.071,0.092,0.086,0.216,0.203,0.148,15
110.395,139.722,14.818,403.454,1.967,1.518,4.632,3.575,4.104,2.566,5.274,0.074,0.056,0.095,0.076,0.223,0.179,0.143,15
117.977,112.573,853.348,178.184,1.272,1.258,2.996,2.962,2.979,4.273,17.309,0.196,0.193,0.218,0.215,0.513,0.507,0.360,15
114.614,103.995,337.613,85.960,1.770,1.726,4.167,4.065,4.116,1.806,3.392,0.057,0.056,0.078,0.077,0.184,0.180,0.129,15
102.464,101.755,940.433,148.190,2.295,1.533,5.404,3.609,4.506,3.064,5.401,0.121,0.078,0.164,0.114,0.386,0.269,0.235,15
112.741,107.844,884.706,277.984,1.759,1.553,4.141,3.657,3.899,3.178,7.209,0.117,0.103,0.149,0.133,0.350,0.314,0.235,15
104.734,97.972,591.573,157.990,1.882,1.821,4.431,4.288,4.360,2.526,4.120,0.078,0.075,0.112,0.108,0.263,0.255,0.183,15
114.679,96.058,816.375,440.968,1.967,1.730,4.632,4.073,4.352,2.196,3.582,0.072,0.063,0.102,0.093,0.241,0.219,0.163,15
121.651,89.933,527.961,498.572,2.004,1.530,4.719,3.602,4.161,1.892,3.733,0.082,0.062,0.107,0.086,0.253,0.202,0.162,15
109.520,95.371,864.753,648.594,1.829,1.597,4.307,3.760,4.033,1.961,4.059,0.077,0.067,0.100,0.090,0.237,0.211,0.159,15
115.679,89.242,549.245,80.281,1.789,1.560,4.212,3.672,3.942,1.478,3.180,0.063,0.055,0.082,0.073,0.192,0.172,0.129,15
115.138,87.878,82.838,149.321,2.057,1.473,4.843,3.469,4.156,2.046,4.177,0.097,0.069,0.124,0.094,0.293,0.221,0.183,15
106.886,86.294,675.683,240.804,2.075,1.724,4.886,4.059,4.473,2.571,3.971,0.093,0.076,0.134,0.117,0.316,0.275,0.210,15
103.782,308.029,600.777,370.607,1.555,1.430,3.661,3.367,3.514,1.158,3.977,0.020,0.018,0.024,0.021,0.055,0.049,0.037,15
97.173,263.146,334.552,147.920,1.710,1.796,4.027,4.229,4.128,1.980,5.366,0.035,0.039,0.042,0.049,0.099,0.117,0.076,15
114.591,81.508,336.878,472.175,1.731,1.726,4.075,4.065,4.070,1.753,3.360,0.071,0.070,0.096,0.096,0.227,0.226,0.160,15
103.482,84.352,935.827,147.668,2.472,1.504,5.822,3.541,4.681,2.321,4.237,0.127,0.072,0.171,0.102,0.403,0.240,0.235,15
113.298,79.301,792.780,356.726,2.061,1.989,4.854,4.683,4.768,3.661,4.872,0.119,0.115,0.187,0.185,0.440,0.436,0.310,15
